Timestamp,Temperature (?C),Humidity (%),CO2 (ppm),PM2.5 (?g/m?),PM10 (?g/m?),TVOC (ppb),CO (ppm),Light Intensity (lux),Motion Detected,Occupancy Count,Ventilation Status
29-08-2024 18:00,21.92,37.54,878.6,50.8,79.4,323.88,4.83,787.3,0,47,Open
29-08-2024 18:05,21.94,37.81,695.52,49.39,33.63,346.04,2.64,218.58,1,43,Open
29-08-2024 18:10,23.9,42.28,617.42,22.18,97.33,148.89,0.81,270.84,0,9,Open
29-08-2024 18:15,26.93,35.16,801.34,68.33,82.67,419.59,2.6,197.31,0,41,Open
29-08-2024 18:20,27.83,57.72,733.06,26.08,13.55,359.94,4.56,649.22,1,25,Closed
29-08-2024 18:25,24.05,49.02,818.07,54.05,63.22,97.85,4.57,433.4,0,3,Open
29-08-2024 18:30,23.05,57.57,425.85,64.84,95.72,258.52,4.33,932.79,1,25,Open
29-08-2024 18:35,24.82,42.63,415.97,36.41,65.57,134.92,1.16,550.72,0,20,Open
29-08-2024 18:40,24.68,46.71,564.54,20,86.94,379.38,2.47,140.06,1,8,Open
29-08-2024 18:45,23.24,51.78,611.74,36.43,78.6,383.38,4.6,963.3,0,49,Open
29-08-2024 18:50,25.37,47.77,714.23,11.62,62.48,103.67,3.63,266.9,1,46,Open
29-08-2024 18:55,22.91,33.29,423.64,36.68,,406.19,1.53,764.01,1,38,Open
29-08-2024 19:00,27.96,38.82,599.33,11.01,47.68,368.73,4.28,823.02,0,13,Closed
29-08-2024 19:05,18.49,51.06,586.43,62.36,44.96,381.08,4.98,422.83,1,1,Open
29-08-2024 19:10,22.43,66.94,784.34,29.55,54.95,90.22,0.14,546.48,,45,Open
29-08-2024 19:15,21.97,41.58,831.36,54.71,22.79,407.13,1.03,293.62,0,49,Open
29-08-2024 19:20,25.7,49.54,921.95,31.92,22.43,75.57,2.64,830.14,1,13,Open
29-08-2024 19:25,19.91,38.59,431.36,41.87,24.52,135.26,1.68,878.71,1,21,Closed
29-08-2024 19:30,22.34,46.43,535.64,25.16,19.13,124.45,4.26,409.7,0,36,Closed
29-08-2024 19:35,24.98,34.37,575.31,27.16,72.43,73.68,0.56,864.51,1,24,Open
29-08-2024 19:40,24.03,42.94,452.23,36.38,21.13,418.8,3.43,850.8,0,43,Closed
29-08-2024 19:45,23.45,35.3,940.32,54.8,39.88,311.21,3.33,101.58,1,37,Open
29-08-2024 19:50,22.35,35.58,801.29,59.36,63.18,286.62,0.7,494.58,0,41,Closed
29-08-2024 19:55,25.52,34.18,751.96,8.83,32.34,147.43,1.28,,1,29,Closed
29-08-2024 20:00,24.46,59.3,731.59,47.13,80.79,170.9,2.95,192.41,1,46,Closed
29-08-2024 20:05,26.75,47.8,493,14.9,71.28,469.39,4.54,908.67,0,36,Closed
29-08-2024 20:10,25.33,36.32,985.24,54.77,16.18,174.21,1.63,195.86,0,8,Open
29-08-2024 20:15,19.4,67.73,782.41,41.33,24.32,178.99,0.79,744.88,1,44,Open
29-08-2024 20:20,24.2,51.58,463.56,13.36,31.42,496.16,3.77,652.3,0,44,Open
29-08-2024 20:25,18.45,51.6,758.29,50.12,81.33,343.31,0.75,306.07,1,14,Closed
29-08-2024 20:30,21.87,51.24,545.68,41.2,82.54,124.7,4.53,748.86,1,47,Open
29-08-2024 20:35,22.12,45.43,604.95,67.65,26.81,401.62,3.03,662.11,1,5,Closed
29-08-2024 20:40,26.55,35.72,508.43,17.71,16.18,470.17,2.07,250.58,0,6,Open
29-08-2024 20:45,19.8,46.22,901.94,70.98,66.89,389.12,3.88,758.23,1,41,Closed
29-08-2024 20:50,24.44,48.89,540.61,25.83,21.04,332.09,0.58,209.65,0,14,Open
29-08-2024 20:55,19.92,61.67,765.68,20.97,39.57,175.74,2.34,970.71,1,23,Closed
29-08-2024 21:00,27.49,59.24,948.84,21.76,49.69,66.22,1.57,133.62,1,3,Closed
29-08-2024 21:05,23.29,58.4,694.84,,46.85,438.58,0.74,155.13,1,33,Closed
29-08-2024 21:10,25.08,42.3,665.38,14.37,88.86,336.72,0.51,256.69,1,35,Open
29-08-2024 21:15,24.47,65.56,739.34,29.91,39.9,471.57,4.7,155.78,0,22,Open
29-08-2024 21:20,21.04,55.45,603.62,70.49,68.1,292.24,0.41,183.12,1,35,Closed
29-08-2024 21:25,27.01,31.34,447.36,37.29,63.84,188.61,3.72,538.16,1,9,Open
29-08-2024 21:30,24.27,55.23,592.97,42.21,44.95,341.97,,695.8,0,3,Closed
29-08-2024 21:35,23.1,57.33,461.78,46.8,93.01,366.03,2.81,609.59,1,7,Open
29-08-2024 21:40,23.28,64.49,728.94,51.42,53.93,351.99,2.91,318.87,0,33,Closed
29-08-2024 21:45,26.91,64.72,420.42,73.59,38.05,264.12,0.8,466.63,1,24,Open
29-08-2024 21:50,18.59,43.48,932.76,19.7,98.84,324.98,2.43,979.35,0,11,Closed
29-08-2024 21:55,21.89,31.45,424.23,49.24,34.17,50.08,3.7,907.94,0,2,Closed
29-08-2024 22:00,26.42,46.49,474.92,37.1,43.8,270.3,3.79,715.85,1,38,Open
29-08-2024 22:05,18.38,55.08,846.96,46.24,86.08,316.4,0.36,620.25,0,46,Closed
29-08-2024 22:10,24.39,,943.6,25.67,70.36,498.78,4.46,193.36,0,30,Closed
29-08-2024 22:15,22.03,43.74,748.59,13.66,84.73,229.18,0.4,143.73,0,26,Open
29-08-2024 22:20,20.05,47.75,712.82,15.71,83.15,367.7,0.26,889.31,0,1,Closed
29-08-2024 22:25,24.11,53.98,829.18,46.14,60.37,490.01,1.77,823.15,0,32,Open
29-08-2024 22:30,26.31,60.5,918.97,37.68,13.23,280.08,3,832.84,1,47,Open
29-08-2024 22:35,22.67,30.56,911.35,46.96,27.62,197.68,2.13,271.06,0,39,Closed
29-08-2024 22:40,19.47,54.97,892.61,21.03,47.72,468.24,0.85,811.66,1,25,Open
29-08-2024 22:45,21.06,35.04,841.54,21.45,69.6,446.71,2.16,977.53,0,31,Closed
29-08-2024 22:50,27.81,64,473.77,38.88,34.1,,1.13,837.58,1,9,Closed
29-08-2024 22:55,19.11,52.19,783.93,19.29,93.96,98.68,4.4,290.66,1,16,Open
29-08-2024 23:00,19.61,45.91,691.98,20.42,95.49,362.77,3.68,652.17,1,25,Closed
29-08-2024 23:05,27.9,62.19,449.94,54.67,37.35,130.76,0.78,113.46,1,31,Closed
29-08-2024 23:10,26.82,,497.58,53.4,26.83,320.31,1.03,664.66,0,20,Closed
29-08-2024 23:15,25.07,66.64,861.8,13.58,30.46,419.72,4.27,840.24,1,0,Closed
29-08-2024 23:20,19.51,58.99,926.46,18.25,98.26,414.51,1.18,451.32,,47,Open
29-08-2024 23:25,20.41,36.89,977.17,28.98,46.26,133.1,1.27,385.42,1,10,Closed
29-08-2024 23:30,19.8,64.85,595.59,20.04,64.37,349.38,3.48,180.73,1,24,Open
29-08-2024 23:35,24.31,33.78,963.09,26.26,95.55,,1.23,914.27,0,25,Open
29-08-2024 23:40,21.99,62.11,418.88,31.17,57.8,204.82,2.6,534.43,0,43,Open
29-08-2024 23:45,18.48,67.61,,66.57,82.71,100.78,4.93,891.5,1,18,Closed
29-08-2024 23:50,20.91,68.02,788.53,10.33,95.16,207.23,3.59,672.97,1,12,Open
29-08-2024 23:55,26.61,57.1,958.11,23.68,31.75,352.81,,767.15,1,5,Closed
30-08-2024 00:00,25.96,66.22,589.24,33.01,37.8,77.5,2.95,871.05,0,27,Open
30-08-2024 00:05,24.43,68.57,703.76,30.11,73.14,429.55,3.94,326.24,0,7,Open
30-08-2024 00:10,18.86,60.99,868.59,11.67,16.43,338.85,0.94,328.11,1,23,Open
30-08-2024 00:15,26.83,44.52,846.43,73.97,46.57,441.39,4.47,368.86,0,23,Closed
30-08-2024 00:20,23.35,42.1,874.45,43.79,45.24,452.18,3.92,355.23,0,10,Closed
30-08-2024 00:25,22.95,39.93,578.21,64.6,11.66,467.9,1.29,947.08,0,15,Open
30-08-2024 00:30,27.34,48.61,489.5,40.96,30.93,353.59,4.78,914.89,0,27,Open
30-08-2024 00:35,18.09,56.72,595.07,40.96,67.5,168.07,3.84,259.94,0,12,Closed
30-08-2024 00:40,23.56,31.74,,57.38,67.77,263.88,2.24,333.78,,12,Open
30-08-2024 00:45,25.91,57.68,705.04,6.99,22.34,66.27,4.37,392.21,1,27,Open
30-08-2024 00:50,18.64,43.06,804.15,,51.57,403.32,0.24,754.01,1,32,Open
30-08-2024 00:55,21.57,43.99,991.86,48.94,32.61,202.58,0.72,881.26,0,29,Closed
30-08-2024 01:00,27.77,39.09,604.96,71.67,72.32,205.66,2.52,246.74,1,,Closed
30-08-2024 01:05,20.12,35.32,740.49,34.43,23.32,257.23,0.6,628.08,1,43,Closed
30-08-2024 01:10,23.31,57.3,531.99,20.51,90.07,132.43,2.02,139.93,,46,Open
30-08-2024 01:15,25.46,35.78,682.64,66.75,51.23,106.9,4.88,233.28,1,14,Closed
30-08-2024 01:20,21.9,55,762.14,73.2,68.11,381.11,4.12,486.84,1,9,Closed
30-08-2024 01:25,22.08,64.96,807.47,54.49,33.55,140.53,1.94,134.31,0,6,Closed
30-08-2024 01:30,18.63,63.71,750.5,72.51,57.36,459.89,3.76,580.38,1,13,Closed
30-08-2024 01:35,19.9,44.46,847.2,,11.04,87.32,1.96,670.86,1,43,Closed
30-08-2024 01:40,26.81,59.41,589.23,26.83,26.13,318.8,3.57,819.95,1,9,Open
30-08-2024 01:45,26.18,53.7,806.76,19.6,74.61,452.72,2.14,813.07,1,47,Closed
30-08-2024 01:50,21.05,37.93,446.05,18.69,89.51,135.95,4.68,572.98,0,13,Closed
30-08-2024 01:55,21.82,40.66,761.87,8.69,51.92,163.66,1.49,313.94,0,36,Open
30-08-2024 02:00,22.4,49.63,642.92,53.17,56,475.02,2.61,980.42,1,1,Closed
30-08-2024 02:05,21.46,67.02,584.45,15.03,85.43,345.43,2.71,975.98,0,6,Open
30-08-2024 02:10,24.54,55.16,486.34,39.24,25.17,101.55,0.79,477.88,1,28,Closed
30-08-2024 02:15,18.13,50.5,970.02,11.53,77.09,298.65,3.15,875.21,1,25,Closed
30-08-2024 02:20,26.8,55.84,811.12,74.4,72.15,368.74,3.03,646.82,1,37,Open
30-08-2024 02:25,21.01,36.06,824.85,26.97,18.07,345.29,0.1,639.92,1,45,Closed
30-08-2024 02:30,26.72,34.98,909.22,11.51,87.21,301.19,2.12,246.42,1,1,Closed
30-08-2024 02:35,22.54,68.83,962.52,70.74,,275.96,2.88,481.65,1,0,Closed
30-08-2024 02:40,25.76,63.49,443.99,61.28,35.46,424.2,3.93,115.57,0,9,Open
30-08-2024 02:45,26.26,51.97,705.16,32.68,22.11,266.11,1.85,692.91,0,12,Open
30-08-2024 02:50,21.01,48.68,415.3,46.88,26.52,387.83,1.37,116.78,0,0,Closed
30-08-2024 02:55,24.4,43.66,466.76,61.41,92.6,417.19,1.93,720.46,0,6,Closed
30-08-2024 03:00,24.07,51.36,749.69,51.45,31.83,108.78,3.11,227.54,0,43,Closed
30-08-2024 03:05,22.76,68.29,983.71,67.4,21,475.69,,509.45,1,2,Closed
30-08-2024 03:10,22.7,32.63,798.63,69.93,51.29,449.3,1.83,611.31,1,32,Open
30-08-2024 03:15,21.05,53.45,786.75,45.62,87.78,116.89,0.36,868.2,1,32,Open
30-08-2024 03:20,21.1,68.02,681.98,23.47,63.6,186.72,4.5,485.71,1,40,Open
30-08-2024 03:25,23.48,60.84,797.98,28.63,74.93,245.53,4.1,238.79,1,45,Closed
30-08-2024 03:30,18.32,61.47,431.04,8.27,52.69,495.94,1.46,324.08,1,25,Closed
30-08-2024 03:35,27.34,55.73,548.6,50.96,91.14,86.25,0.76,956.04,0,1,Closed
30-08-2024 03:40,24.5,67.17,567.32,34.37,79.09,50.67,2.75,471.15,1,49,Closed
30-08-2024 03:45,22.43,67.3,659.71,66.43,63.04,139.42,4.92,604.61,0,11,Closed
30-08-2024 03:50,18.62,50.7,697.14,48.1,61.29,214.81,4.92,632.41,1,36,Open
30-08-2024 03:55,24.3,59.85,882.25,29.6,45.92,470.95,3.05,758.28,1,10,Closed
30-08-2024 04:00,18.18,69.52,785.35,18.07,,104.52,4.62,342.04,0,49,Closed
30-08-2024 04:05,24.8,47.95,752.72,10.84,51.78,287.85,3.06,488.89,0,30,Closed
30-08-2024 04:10,18.73,44.32,440.8,31.24,68.8,476.16,3.64,846.76,1,21,Closed
30-08-2024 04:15,24.56,34.4,966.25,30.31,92.57,448.27,2.22,975.14,0,2,Open
30-08-2024 04:20,22.06,56.69,637.97,13.02,73.44,424.14,1.72,926.87,1,20,Open
30-08-2024 04:25,24.63,35.61,819.64,17.02,39.66,240.22,4.82,212.55,0,41,Open
30-08-2024 04:30,19.38,52.12,622.17,60.17,23.77,303.85,1.48,410.75,1,28,Closed
30-08-2024 04:35,19.17,32.41,816.4,59.07,26.43,469.76,3.15,135.97,0,6,Open
30-08-2024 04:40,20.47,69.79,611.09,58.76,75.54,305.62,4.91,873.98,0,,Open
30-08-2024 04:45,22.12,56.49,654.46,24.57,89.66,497.91,3.46,349.94,0,3,Open
30-08-2024 04:50,20.53,32.21,429.95,48.37,34.73,178.58,1.31,,1,44,Closed
30-08-2024 04:55,18.82,58.68,425,26.49,82.24,258.05,0.95,509.54,0,24,Closed
30-08-2024 05:00,21.25,54.36,708.9,57.32,41.57,197.1,2.72,127.97,0,32,Open
30-08-2024 05:05,25.06,57.84,988.9,55.52,16.7,120.34,0.24,655.86,1,23,Open
30-08-2024 05:10,23.83,62.49,617.14,60.32,93.38,325.23,3.9,288.05,1,23,Open
30-08-2024 05:15,27.63,58.23,471.51,24.62,53.69,283.26,2.24,845.61,1,27,Open
30-08-2024 05:20,22.36,36.8,446.94,47.52,44.16,300.93,0.43,515.64,0,20,Closed
30-08-2024 05:25,21.33,40.69,712.94,66.88,90.47,55.64,3.6,916.01,0,19,Closed
30-08-2024 05:30,24.94,37.47,865.22,31.14,24.41,277.92,,844.72,1,34,Open
30-08-2024 05:35,22.12,58.38,859.51,61.62,88.17,271.92,0.47,885.2,1,43,Open
30-08-2024 05:40,24.18,46.07,754.96,18.59,86.19,74.39,2.74,523.52,1,30,Closed
30-08-2024 05:45,27.46,32.53,603.97,34.52,94.26,,2.65,218.22,0,12,Closed
30-08-2024 05:50,22.99,49.47,961.32,65.02,31.5,455.52,4.83,660.9,0,22,Closed
30-08-2024 05:55,22.98,47.95,790.03,59.06,56.87,201.76,1.43,633.14,0,2,Closed
30-08-2024 06:00,25.75,52.5,546.72,14.22,16.68,113.58,1.82,336.3,1,30,Open
30-08-2024 06:05,25.56,66.54,722.29,64.38,48.47,377.58,0.67,777.59,0,15,Open
30-08-2024 06:10,23.16,62.34,629.31,26.14,50.29,250.06,2.79,497.62,1,49,Open
30-08-2024 06:15,18.65,60.36,844.23,7.2,57.24,336.19,4.26,213.75,0,17,Open
30-08-2024 06:20,27.81,38.25,464.34,45.26,32.88,211.91,3.39,538.59,0,46,Open
30-08-2024 06:25,21.77,66.29,587.15,21.14,70,231.29,2.18,187.56,0,29,Closed
30-08-2024 06:30,21.17,44.69,754.75,69.44,65.88,443.34,4.03,319.1,1,16,Open
30-08-2024 06:35,27.82,47.67,590.83,15.74,74.35,354.65,2.49,998.58,0,15,Closed
30-08-2024 06:40,26.72,31.34,839.67,39.27,32.16,123.57,0.4,203.88,1,24,Open
30-08-2024 06:45,21.3,56.06,447.12,45.58,45.87,301.76,2.27,720.73,0,36,Open
30-08-2024 06:50,21.08,67.72,599.52,,29.01,399.52,4.1,507.37,1,49,Closed
30-08-2024 06:55,25.21,40.36,528.5,48.44,21.89,263.97,0.12,701.96,1,48,Open
30-08-2024 07:00,21.34,38.82,454.81,55.89,25.61,385.81,4.09,180.34,0,28,Closed
30-08-2024 07:05,20.51,37.75,934.06,67.01,13.33,400.2,1.11,378.22,0,42,Open
30-08-2024 07:10,27.8,42.29,545.63,55.05,80.63,86.57,2.84,743.41,0,27,Closed
30-08-2024 07:15,23.66,59.78,823.75,51.36,77.41,492.49,2.19,183.78,1,26,Closed
30-08-2024 07:20,25.62,63.7,557.39,52.89,47.93,100.15,4.47,547.12,0,5,Closed
30-08-2024 07:25,25.13,59.29,516.06,27.15,99.93,220.78,,,1,33,Closed
30-08-2024 07:30,25.56,42.36,911.29,32.63,25.72,315.61,1.47,350.22,0,47,Closed
30-08-2024 07:35,27.03,56.16,821.97,71.77,28.55,85.79,3.51,517.32,1,12,Closed
30-08-2024 07:40,23.01,54.15,753.18,34.73,14.44,414.62,2.47,822.3,1,47,Closed
30-08-2024 07:45,25.53,49.6,587.51,51.43,40.44,495.1,3.71,427.64,1,13,Open
30-08-2024 07:50,25.97,50.76,824.32,33.79,93.8,66.98,3.23,641.11,0,28,Closed
30-08-2024 07:55,27.46,51.01,815.96,6.25,39.86,136.07,3.06,348.94,0,21,Closed
30-08-2024 08:00,25.13,37.28,786.94,10.59,21.03,108.14,2.99,965.25,1,37,Open
30-08-2024 08:05,26.93,67.11,610.77,56.06,63.18,151.23,0.84,666.79,0,42,Closed
30-08-2024 08:10,18.95,56.77,617.89,16.35,90.62,141.82,2.12,277.85,0,30,Closed
30-08-2024 08:15,19.26,65.86,505.05,18.59,17.25,368.21,3.96,687.45,1,36,Open
30-08-2024 08:20,19.58,42.24,738.97,70.06,78.74,437.65,1.48,451.74,1,13,Closed
30-08-2024 08:25,19.45,46.47,777.93,60.68,76.25,423.07,0.18,496.25,0,47,Open
30-08-2024 08:30,18.88,43.67,821.99,58.11,88.05,94.8,1.1,744.53,0,17,Open
30-08-2024 08:35,19.23,64.01,900.69,53.71,60.96,65.61,,828.41,0,27,Open
30-08-2024 08:40,27.96,53.56,433.67,52.25,38.86,389.94,1.05,649.62,0,12,Closed
30-08-2024 08:45,20.72,39.3,634.71,42.21,93.86,260.51,3.48,350.99,1,22,Closed
30-08-2024 08:50,22.78,50.34,850.16,69.29,77.37,248.62,3.59,896.17,1,19,Open
30-08-2024 08:55,26.22,,706.84,69.58,78.58,216.54,2.53,614.21,1,33,Closed
30-08-2024 09:00,19.18,64.23,878.03,31.4,94.81,458.7,2.91,298.17,0,41,Closed
30-08-2024 09:05,21.17,40.59,986.6,72.49,36.84,60.91,2.56,695.12,1,36,Open
30-08-2024 09:10,19.59,40.76,547.38,16.76,21.26,197.84,1.64,553.39,1,13,Open
30-08-2024 09:15,18.63,35.72,940.95,49.44,27.24,235.62,2.16,663.45,0,37,Closed
30-08-2024 09:20,27.61,35.61,464.66,57.37,45.84,477.26,3.83,494.19,0,4,Closed
30-08-2024 09:25,26.58,34.08,456.67,55.57,41.67,131.26,4.63,988.7,1,16,Closed
30-08-2024 09:30,26.79,30.98,947.07,24.1,99.15,442.29,1.85,890.8,0,13,Open
30-08-2024 09:35,26.69,38.9,512.8,9.2,19.5,83.89,0.19,382.1,0,7,Open
30-08-2024 09:40,19.55,40.31,607.44,16.4,81.89,61.11,1.09,472.7,1,48,Open
30-08-2024 09:45,25.85,52.8,467.2,55.13,32.12,150.5,2.8,572.17,1,5,Closed
30-08-2024 09:50,25.28,40.52,739.42,27.91,19.24,238.98,4.93,282.16,0,29,Closed
30-08-2024 09:55,27.25,67.02,419.5,47.48,59.42,482.11,4.59,878.09,1,27,Closed
30-08-2024 10:00,20.19,31.81,879.26,28.77,26.59,80.85,0.43,567.23,0,1,Closed
30-08-2024 10:05,22.14,47.03,643.12,51.35,77.8,391.23,1.07,827.07,1,49,Closed
30-08-2024 10:10,20.95,36.93,467.58,19.02,79.39,116.9,0.98,890.05,0,20,Closed
30-08-2024 10:15,20.58,31.78,843.11,37.56,50.16,218.7,1.93,806.91,1,49,Open
30-08-2024 10:20,24.52,45.27,842.38,68.66,59.83,152.46,4.58,939.49,0,49,Open
30-08-2024 10:25,19.64,56.91,596.99,21.15,48.36,153.17,0.64,411.18,1,48,Open
30-08-2024 10:30,22.65,66.21,799.38,72.83,72.45,498.17,1.56,469.58,0,3,Open
30-08-2024 10:35,24.47,,739.08,71.23,34.4,262.11,4.79,939.52,,17,Open
30-08-2024 10:40,19.3,62.25,775.07,36.9,66.64,124.96,1.04,866.5,1,1,Closed
30-08-2024 10:45,20.57,36.05,645.32,7.27,15,267.89,3.67,857.39,0,29,Open
30-08-2024 10:50,27.67,45.11,950.69,48.04,57.57,75.84,4.55,212.98,1,22,Closed
30-08-2024 10:55,25.95,55.91,450.48,45.74,72.23,155.67,3.87,308.4,1,49,Open
30-08-2024 11:00,24.77,41.21,526.28,48.99,80.63,205.12,0.99,277.43,1,2,Open
30-08-2024 11:05,26.56,66.4,523.13,70.66,36.35,476.77,4.69,697.63,0,4,Open
30-08-2024 11:10,18.14,51.47,833.34,58.33,28.49,248.87,1.39,,1,39,Open
30-08-2024 11:15,18.06,54.99,435.34,51.11,45.26,376.05,3.65,544.51,1,45,Open
30-08-2024 11:20,19.54,37.29,913.01,20.08,57.8,444.47,2.29,873.06,0,37,Open
30-08-2024 11:25,22.95,47.79,858.32,15.43,12.37,467.41,0.74,717.04,1,25,Closed
30-08-2024 11:30,23.7,30.06,692.85,25.01,99.51,243.98,2.18,291.05,1,26,Open
30-08-2024 11:35,19.14,50.16,648.79,43.98,32.35,200.48,4.79,165.58,1,47,Closed
30-08-2024 11:40,,49.82,689.54,66.94,23.06,84.5,1.88,295.05,0,45,Closed
30-08-2024 11:45,26.28,45.58,845.45,6.72,96.17,311.66,4.37,678.49,0,29,Closed
30-08-2024 11:50,22.64,53.76,745.13,66.48,37.88,497.46,2.41,940.15,0,5,Open
30-08-2024 11:55,27.92,59.97,425.14,58.45,48.82,330.62,2.82,992.87,0,20,Closed
30-08-2024 12:00,20.29,32.2,973.02,7.53,95.35,117.97,4.02,459.71,0,12,Closed
30-08-2024 12:05,24.47,40.98,461.75,40.96,71.74,93.71,2.58,887.09,0,40,Closed
30-08-2024 12:10,26.04,36.03,649.71,59.69,37.87,221.35,0.1,824.34,0,42,Closed
30-08-2024 12:15,26.73,40.52,991.9,44.46,43.87,300.05,1.62,849.6,1,38,Closed
30-08-2024 12:20,21.06,36.4,906.44,61.26,79.41,186.59,2.1,539.41,1,9,Closed
30-08-2024 12:25,19.93,62.09,593.47,51.1,33.35,266.8,0.47,556.95,1,46,Open
30-08-2024 12:30,20.26,32.36,730.49,,33.31,392.42,0.71,483.81,1,38,Closed
30-08-2024 12:35,24.67,34.99,946.29,32.52,61.51,231.32,3.71,126.86,1,8,Open
30-08-2024 12:40,23.22,54.09,773.21,27.49,75.83,253.79,2.36,700.55,1,33,Closed
30-08-2024 12:45,23.99,69.74,625.23,71.03,97.91,74.54,2.36,973.16,0,18,
30-08-2024 12:50,18.21,,586.2,10.37,12.55,118.55,2.46,105.83,0,29,Open
30-08-2024 12:55,21.91,54.6,580.13,13.66,46.24,473.68,4.05,838.3,0,17,Closed
30-08-2024 13:00,21.1,45.95,533.6,15.26,35.38,426.2,1.56,991.58,1,1,Closed
30-08-2024 13:05,26.64,45.48,993.29,44.79,14.52,56.72,0.88,592.39,0,,Open
30-08-2024 13:10,25.76,64.64,826.99,32.42,18.84,280.66,2.11,425.47,0,29,Closed
30-08-2024 13:15,22.3,31.37,416.09,49.94,56.77,93.68,3.05,725.56,0,5,Closed
30-08-2024 13:20,24.31,41.58,942.79,25.9,69.37,443.98,3.96,245.69,0,30,Closed
30-08-2024 13:25,18.48,35.64,515.66,34.92,89.04,88.24,1.83,987.43,1,32,Closed
30-08-2024 13:30,24.37,38.16,983.88,28.92,46.73,491.32,4.76,409.69,1,,Closed
30-08-2024 13:35,18.97,33.17,838.49,50.72,76.4,488.77,2.93,547.16,0,27,Closed
30-08-2024 13:40,25.14,40.33,451.71,19.41,67.42,219.67,4.19,950.84,1,34,Open
30-08-2024 13:45,23.74,39.65,886.05,71.71,27.96,443.72,3.1,602.53,1,31,Closed
30-08-2024 13:50,21,40.4,722.7,5.14,45.14,374.68,,239.23,0,38,Closed
30-08-2024 13:55,21.71,38.98,591.24,20.68,89.06,71.33,3.18,831.37,1,14,Closed
30-08-2024 14:00,18.9,39,612.09,49.96,96.53,215,4.04,551.24,0,14,Closed
30-08-2024 14:05,21.23,62.69,636.89,18.15,85.79,223.45,0.19,983.97,1,19,Open
30-08-2024 14:10,27.67,59.21,915.44,26.15,15.6,138.89,0.74,948.82,1,39,Open
30-08-2024 14:15,22.86,57.41,921.8,59.4,27.95,172.69,0.18,630.93,0,25,Closed
30-08-2024 14:20,22.74,39.53,411.31,52.75,60.23,179.61,0.31,,0,46,Open
30-08-2024 14:25,24.29,53.95,817.76,48.03,60.07,384.17,0.58,710.71,1,13,Open
30-08-2024 14:30,22.84,59.95,674.68,61.26,28.17,341.87,4.49,747.21,1,13,Closed
30-08-2024 14:35,21.56,38.42,941.96,42.24,40.09,111.69,0.38,975.25,0,11,Closed
30-08-2024 14:40,19.4,46.7,927.43,71.92,56.07,392.19,3.05,308.86,0,0,Closed
30-08-2024 14:45,24.3,52.91,895.98,25.78,93.33,78.26,3,503.33,1,32,Closed
30-08-2024 14:50,25.49,40.04,433.43,35.92,85.25,53.93,0.35,632.05,0,13,Closed
30-08-2024 14:55,27.23,59.18,511.7,54.33,71.43,328,0.32,649.96,0,4,Closed
30-08-2024 15:00,18.03,53.2,723.06,51.72,98.07,124.67,4.74,115.83,0,14,Open
30-08-2024 15:05,18.67,42.21,729.89,21.29,97.59,173.39,3.88,112.62,1,35,Closed
30-08-2024 15:10,26.99,44.5,842.75,43.1,62.71,330.99,1.54,611.23,0,47,Open
30-08-2024 15:15,24.31,44.62,496.23,15.68,,,2.6,588.75,0,2,Open
30-08-2024 15:20,27.58,48.79,659.39,25.56,60.19,315.22,0.14,535.05,0,49,Open
30-08-2024 15:25,22.31,51.77,788.6,41.45,75.39,131.04,0.49,677.98,0,21,Closed
30-08-2024 15:30,22.17,49.15,910.97,37.23,16.19,436.94,3.52,964.29,1,,Open
30-08-2024 15:35,21.44,36.07,431.3,49.25,27.1,111.12,1.87,410.54,1,24,Open
30-08-2024 15:40,19.43,56.61,946.42,29.75,16.6,362.37,4.03,318.21,0,21,Open
30-08-2024 15:45,21.79,34.16,516.99,17.75,15.28,288.21,3.64,202.82,1,14,Closed
30-08-2024 15:50,18.15,36.7,914.77,47.98,37.37,354.44,4.11,477.85,1,16,Open
30-08-2024 15:55,23.09,56.19,834.91,69.07,75.18,313.55,1.86,129.1,1,12,Open
30-08-2024 16:00,26.47,47.92,518.79,74.15,91.15,,2.64,229.81,0,41,Open
30-08-2024 16:05,21.21,52.81,816.04,32.96,48.1,309.8,1.03,262.43,1,15,Closed
30-08-2024 16:10,18.95,41.09,886.84,72.14,16.45,472.45,2.89,160.87,1,36,Closed
30-08-2024 16:15,27.74,32.73,979.74,51.69,14.27,266.76,3.15,725.51,0,27,Open
30-08-2024 16:20,19.29,67.59,987.01,66.91,67.27,253.61,1.14,942.71,1,30,Closed
30-08-2024 16:25,23.29,50.79,723.78,7.84,38.22,225.56,0.9,153.37,0,43,Open
30-08-2024 16:30,26.09,48.38,402.06,19.21,15.38,387.61,1.92,725.13,1,33,Open
30-08-2024 16:35,20.52,67.37,708.57,42.39,24.02,85.39,3.5,878.72,0,38,Closed
30-08-2024 16:40,26.41,69.35,417.72,27.99,66.36,107.71,,919.97,0,18,Open
30-08-2024 16:45,23.57,32.21,798.78,19.11,28.04,379.3,1.12,616.97,0,21,Closed
30-08-2024 16:50,21.32,42.79,876.66,21.64,43.93,275.53,1.84,247.82,0,48,Closed
30-08-2024 16:55,26.66,55.5,784.68,72.03,94.97,398.81,3.89,967.12,1,17,Closed
30-08-2024 17:00,24.22,65.74,575.64,50.67,87.49,134.46,0.34,717.19,0,47,Open
