Temperature (?C),Humidity (%),Light Intensity (lux),year,month,day,day_of_week,hour,minute,quarter,week_of_year,is_weekend
19.95,51.31,382.38,2024,8,7,2,12,30,3,32,False
20.09,66.14,483.75,2024,8,7,2,12,35,3,32,False
25.76,62.41,549.36,2024,8,7,2,12,40,3,32,False
26.91,65.24,847.88,2024,8,7,2,12,45,3,32,False
23.63,46.65,167.21,2024,8,7,2,12,50,3,32,False
27.58,54.67,475.65,2024,8,7,2,12,55,3,32,False
25.28,37.43,430.19,2024,8,7,2,13,0,3,32,False
23.64,64.57,567.76,2024,8,7,2,13,5,3,32,False
24.12,36.07,857.68,2024,8,7,2,13,10,3,32,False
26.5,34.83,503.84,2024,8,7,2,13,15,3,32,False
22.995822802039598,62.59,424.41,2024,8,7,2,13,20,3,32,False
19.68,44.32,346.7,2024,8,7,2,13,25,3,32,False
20.66,59.46,480.93,2024,8,7,2,13,30,3,32,False
26.95,68.94,259.47,2024,8,7,2,13,35,3,32,False
27.45,50.043729282057186,223.01,2024,8,7,2,13,40,3,32,False
21.56,67.86,133.57,2024,8,7,2,13,45,3,32,False
27.24,40.44,939.57,2024,8,7,2,13,50,3,32,False
23.47,60.97,226.83,2024,8,7,2,13,55,3,32,False
22.73,52.21,868.51,2024,8,7,2,14,0,3,32,False
26.33,60.96,294.2,2024,8,7,2,14,5,3,32,False
23.46,39.63,956.99,2024,8,7,2,14,10,3,32,False
22.995822802039598,61.31,964.19,2024,8,7,2,14,15,3,32,False
18.16,58.89,945.75,2024,8,7,2,14,20,3,32,False
18.13,34.18,572.56,2024,8,7,2,14,25,3,32,False
24.28,54.87,181.18,2024,8,7,2,14,30,3,32,False
18.73,45.4,349.68,2024,8,7,2,14,35,3,32,False
25.37,64.94,199.79,2024,8,7,2,14,40,3,32,False
24.22,43.36,747.99,2024,8,7,2,14,45,3,32,False
22.58,58.43,908.6,2024,8,7,2,14,50,3,32,False
25.1,53.74,759.75,2024,8,7,2,14,55,3,32,False
27.93,54.73,668.84,2024,8,7,2,15,0,3,32,False
20.46,35.51,175.0,2024,8,7,2,15,5,3,32,False
23.57,39.54,308.35,2024,8,7,2,15,10,3,32,False
26.43,55.87,550.4351789883675,2024,8,7,2,15,15,3,32,False
18.17,31.42,245.64,2024,8,7,2,15,20,3,32,False
20.04,65.91,736.08,2024,8,7,2,15,25,3,32,False
23.21,58.76,510.3,2024,8,7,2,15,30,3,32,False
23.52,33.04,182.08,2024,8,7,2,15,35,3,32,False
18.86,53.39,132.63,2024,8,7,2,15,40,3,32,False
22.995822802039598,69.81,997.47,2024,8,7,2,15,45,3,32,False
23.2,33.52,737.16,2024,8,7,2,15,50,3,32,False
22.23,50.043729282057186,399.75,2024,8,7,2,15,55,3,32,False
25.01,44.36,779.81,2024,8,7,2,16,0,3,32,False
25.71,48.87,306.74,2024,8,7,2,16,5,3,32,False
22.6,52.32,136.39,2024,8,7,2,16,10,3,32,False
22.26,48.16,811.77,2024,8,7,2,16,15,3,32,False
25.05,55.91,712.46,2024,8,7,2,16,20,3,32,False
23.55,61.07,755.23,2024,8,7,2,16,25,3,32,False
26.7,32.42,835.62,2024,8,7,2,16,30,3,32,False
22.81,46.81,685.74,2024,8,7,2,16,35,3,32,False
23.74,35.86,702.24,2024,8,7,2,16,40,3,32,False
19.29,56.07,744.52,2024,8,7,2,16,45,3,32,False
26.36,56.88,519.27,2024,8,7,2,16,50,3,32,False
22.22,62.6,493.56,2024,8,7,2,16,55,3,32,False
25.19,64.11,265.44,2024,8,7,2,17,0,3,32,False
22.29,69.86,499.99,2024,8,7,2,17,5,3,32,False
18.01,32.73,728.19,2024,8,7,2,17,10,3,32,False
22.0,64.1,408.1,2024,8,7,2,17,15,3,32,False
19.48,67.29,895.18,2024,8,7,2,17,20,3,32,False
21.99,67.59,162.89,2024,8,7,2,17,25,3,32,False
21.21,31.46,927.95,2024,8,7,2,17,30,3,32,False
20.03,56.37,258.3,2024,8,7,2,17,35,3,32,False
19.24,64.45,736.31,2024,8,7,2,17,40,3,32,False
25.29,37.52,757.62,2024,8,7,2,17,45,3,32,False
25.55,53.05,965.5,2024,8,7,2,17,50,3,32,False
20.65,48.47,909.46,2024,8,7,2,17,55,3,32,False
22.95,37.34,138.87,2024,8,7,2,18,0,3,32,False
22.64,45.66,461.8,2024,8,7,2,18,5,3,32,False
21.55,42.07,583.15,2024,8,7,2,18,10,3,32,False
20.78,63.99,671.06,2024,8,7,2,18,15,3,32,False
19.86,59.33,417.09,2024,8,7,2,18,20,3,32,False
26.73,30.26,293.96,2024,8,7,2,18,25,3,32,False
26.33,52.28,824.23,2024,8,7,2,18,30,3,32,False
22.17,31.27,886.98,2024,8,7,2,18,35,3,32,False
25.21,66.89,714.49,2024,8,7,2,18,40,3,32,False
22.98,31.54,815.91,2024,8,7,2,18,45,3,32,False
18.85,37.35,796.21,2024,8,7,2,18,50,3,32,False
26.22,38.11,268.91,2024,8,7,2,18,55,3,32,False
20.19,62.12,240.73,2024,8,7,2,19,0,3,32,False
25.07,48.72,394.88,2024,8,7,2,19,5,3,32,False
23.27,36.69,427.75,2024,8,7,2,19,10,3,32,False
24.91,35.53,971.07,2024,8,7,2,19,15,3,32,False
22.71,45.05,829.61,2024,8,7,2,19,20,3,32,False
25.03,52.71,919.84,2024,8,7,2,19,25,3,32,False
18.33,61.82,492.58,2024,8,7,2,19,30,3,32,False
18.41,61.01,410.36,2024,8,7,2,19,35,3,32,False
26.96,31.59,338.68,2024,8,7,2,19,40,3,32,False
25.5,55.96,622.44,2024,8,7,2,19,45,3,32,False
26.28,30.64,316.22,2024,8,7,2,19,50,3,32,False
22.57,52.81,444.06,2024,8,7,2,19,55,3,32,False
22.6,37.04,290.92,2024,8,7,2,20,0,3,32,False
23.34,64.43,368.38,2024,8,7,2,20,5,3,32,False
20.44,45.34,550.4351789883675,2024,8,7,2,20,10,3,32,False
25.34,63.65,492.56,2024,8,7,2,20,15,3,32,False
26.29,66.59,207.51,2024,8,7,2,20,20,3,32,False
27.07,46.0,788.92,2024,8,7,2,20,25,3,32,False
23.17,53.75,550.4351789883675,2024,8,7,2,20,30,3,32,False
22.15,50.043729282057186,571.79,2024,8,7,2,20,35,3,32,False
26.31,39.82,550.4351789883675,2024,8,7,2,20,40,3,32,False
22.995822802039598,33.56,226.63,2024,8,7,2,20,45,3,32,False
26.67,50.71,114.83,2024,8,7,2,20,50,3,32,False
24.56,52.04,977.26,2024,8,7,2,20,55,3,32,False
26.83,47.34,335.83,2024,8,7,2,21,0,3,32,False
18.89,68.76,560.63,2024,8,7,2,21,5,3,32,False
24.8,46.87,807.45,2024,8,7,2,21,10,3,32,False
18.89,52.29,810.22,2024,8,7,2,21,15,3,32,False
25.49,32.36,710.48,2024,8,7,2,21,20,3,32,False
24.28,31.75,318.02,2024,8,7,2,21,25,3,32,False
18.16,53.3,222.79,2024,8,7,2,21,30,3,32,False
23.99,66.68,122.26,2024,8,7,2,21,35,3,32,False
19.46,62.9,582.99,2024,8,7,2,21,40,3,32,False
19.42,52.56,404.07,2024,8,7,2,21,45,3,32,False
19.5,50.06,153.59,2024,8,7,2,21,50,3,32,False
22.84,60.58,251.71,2024,8,7,2,21,55,3,32,False
19.16,30.08,659.2,2024,8,7,2,22,0,3,32,False
19.26,45.92,939.07,2024,8,7,2,22,5,3,32,False
20.56,33.9,422.87,2024,8,7,2,22,10,3,32,False
18.01,49.49,722.78,2024,8,7,2,22,15,3,32,False
20.76,60.97,986.04,2024,8,7,2,22,20,3,32,False
24.18,49.25,550.4351789883675,2024,8,7,2,22,25,3,32,False
24.02,42.05,578.65,2024,8,7,2,22,30,3,32,False
27.7,48.65,866.58,2024,8,7,2,22,35,3,32,False
19.2,44.11,298.06,2024,8,7,2,22,40,3,32,False
26.66,36.55,353.99,2024,8,7,2,22,45,3,32,False
21.91,60.21,374.88,2024,8,7,2,22,50,3,32,False
21.87,37.98,213.85,2024,8,7,2,22,55,3,32,False
21.49,63.26,265.11,2024,8,7,2,23,0,3,32,False
19.25,55.83,722.68,2024,8,7,2,23,5,3,32,False
22.79,62.6,294.63,2024,8,7,2,23,10,3,32,False
25.87,35.5,824.2,2024,8,7,2,23,15,3,32,False
26.75,45.57,227.15,2024,8,7,2,23,20,3,32,False
27.63,35.19,955.95,2024,8,7,2,23,25,3,32,False
25.85,30.02,924.72,2024,8,7,2,23,30,3,32,False
24.23,60.24,654.46,2024,8,7,2,23,35,3,32,False
22.98,69.11,899.3,2024,8,7,2,23,40,3,32,False
26.75,55.71,878.04,2024,8,7,2,23,45,3,32,False
25.4,34.36,342.68,2024,8,7,2,23,50,3,32,False
19.61,66.61,425.34,2024,8,7,2,23,55,3,32,False
24.83,56.24,362.01,2024,8,8,3,0,0,3,32,False
22.31,64.21,885.78,2024,8,8,3,0,5,3,32,False
23.96,56.69,550.4351789883675,2024,8,8,3,0,10,3,32,False
26.98,49.71,388.97,2024,8,8,3,0,15,3,32,False
24.53,33.03,819.16,2024,8,8,3,0,20,3,32,False
27.39,33.17,634.65,2024,8,8,3,0,25,3,32,False
26.66,68.94,667.14,2024,8,8,3,0,30,3,32,False
19.29,34.48,401.93,2024,8,8,3,0,35,3,32,False
18.12,58.67,832.08,2024,8,8,3,0,40,3,32,False
21.84,40.53,462.76,2024,8,8,3,0,45,3,32,False
26.65,68.84,525.88,2024,8,8,3,0,50,3,32,False
20.3,50.32,755.31,2024,8,8,3,0,55,3,32,False
24.91,42.24,406.06,2024,8,8,3,1,0,3,32,False
22.76,42.4,202.88,2024,8,8,3,1,5,3,32,False
25.46,47.39,463.96,2024,8,8,3,1,10,3,32,False
19.65,30.59,629.37,2024,8,8,3,1,15,3,32,False
20.39,43.99,622.7,2024,8,8,3,1,20,3,32,False
20.43,37.49,516.11,2024,8,8,3,1,25,3,32,False
23.48,69.39,391.41,2024,8,8,3,1,30,3,32,False
20.9,43.08,620.45,2024,8,8,3,1,35,3,32,False
26.12,36.84,675.92,2024,8,8,3,1,40,3,32,False
21.47,68.97,114.12,2024,8,8,3,1,45,3,32,False
24.61,34.26,773.91,2024,8,8,3,1,50,3,32,False
27.49,57.93,850.76,2024,8,8,3,1,55,3,32,False
24.07,34.09,869.63,2024,8,8,3,2,0,3,32,False
20.42,30.44,302.43,2024,8,8,3,2,5,3,32,False
26.3,61.06,205.58,2024,8,8,3,2,10,3,32,False
18.13,31.72,977.43,2024,8,8,3,2,15,3,32,False
20.57,46.74,132.2,2024,8,8,3,2,20,3,32,False
21.87,58.97,411.41,2024,8,8,3,2,25,3,32,False
19.96,57.28,105.6,2024,8,8,3,2,30,3,32,False
24.04,31.05,570.44,2024,8,8,3,2,35,3,32,False
23.58,31.12,917.19,2024,8,8,3,2,40,3,32,False
22.06,44.52,308.42,2024,8,8,3,2,45,3,32,False
20.94,64.97,783.82,2024,8,8,3,2,50,3,32,False
22.34,66.05,280.4,2024,8,8,3,2,55,3,32,False
20.91,49.51,786.22,2024,8,8,3,3,0,3,32,False
20.21,36.54,371.75,2024,8,8,3,3,5,3,32,False
21.51,59.69,993.01,2024,8,8,3,3,10,3,32,False
22.995822802039598,42.98,240.53,2024,8,8,3,3,15,3,32,False
24.48,69.02,371.27,2024,8,8,3,3,20,3,32,False
20.97,61.18,460.22,2024,8,8,3,3,25,3,32,False
27.47,33.88,528.3,2024,8,8,3,3,30,3,32,False
20.62,61.52,756.52,2024,8,8,3,3,35,3,32,False
25.12,63.71,665.07,2024,8,8,3,3,40,3,32,False
18.81,45.72,998.48,2024,8,8,3,3,45,3,32,False
24.65,35.12,317.18,2024,8,8,3,3,50,3,32,False
22.6,50.96,827.27,2024,8,8,3,3,55,3,32,False
23.69,60.23,904.19,2024,8,8,3,4,0,3,32,False
19.84,69.9,371.78,2024,8,8,3,4,5,3,32,False
22.34,66.25,301.44,2024,8,8,3,4,10,3,32,False
25.66,66.67,377.92,2024,8,8,3,4,15,3,32,False
25.67,59.92,530.82,2024,8,8,3,4,20,3,32,False
22.995822802039598,61.07,816.78,2024,8,8,3,4,25,3,32,False
21.53,44.51,929.08,2024,8,8,3,4,30,3,32,False
18.04,35.1,224.84,2024,8,8,3,4,35,3,32,False
18.9,69.93,871.53,2024,8,8,3,4,40,3,32,False
19.27,30.98,972.33,2024,8,8,3,4,45,3,32,False
20.94,50.92,755.23,2024,8,8,3,4,50,3,32,False
25.59,56.3,828.54,2024,8,8,3,4,55,3,32,False
23.1,50.12,803.02,2024,8,8,3,5,0,3,32,False
25.93,50.35,616.92,2024,8,8,3,5,5,3,32,False
25.55,48.99,950.22,2024,8,8,3,5,10,3,32,False
23.87,53.49,750.16,2024,8,8,3,5,15,3,32,False
23.0,48.63,538.01,2024,8,8,3,5,20,3,32,False
27.31,52.74,135.64,2024,8,8,3,5,25,3,32,False
23.69,33.11,550.4351789883675,2024,8,8,3,5,30,3,32,False
22.83,45.73,494.95,2024,8,8,3,5,35,3,32,False
26.69,68.09,330.33,2024,8,8,3,5,40,3,32,False
18.71,51.68,593.0,2024,8,8,3,5,45,3,32,False
24.56,68.61,627.3,2024,8,8,3,5,50,3,32,False
19.13,44.18,173.71,2024,8,8,3,5,55,3,32,False
26.2,32.7,743.38,2024,8,8,3,6,0,3,32,False
25.93,30.77,283.65,2024,8,8,3,6,5,3,32,False
23.04,66.14,360.8,2024,8,8,3,6,10,3,32,False
24.61,41.7,919.14,2024,8,8,3,6,15,3,32,False
25.73,40.47,558.59,2024,8,8,3,6,20,3,32,False
22.83,65.97,235.15,2024,8,8,3,6,25,3,32,False
27.06,36.63,852.56,2024,8,8,3,6,30,3,32,False
22.37,47.51,421.27,2024,8,8,3,6,35,3,32,False
26.92,67.97,602.75,2024,8,8,3,6,40,3,32,False
23.83,55.43,179.07,2024,8,8,3,6,45,3,32,False
22.26,68.53,140.98,2024,8,8,3,6,50,3,32,False
18.04,39.66,535.97,2024,8,8,3,6,55,3,32,False
20.96,41.4,950.22,2024,8,8,3,7,0,3,32,False
26.68,57.05,928.71,2024,8,8,3,7,5,3,32,False
22.29,69.73,722.42,2024,8,8,3,7,10,3,32,False
22.21,57.14,550.4351789883675,2024,8,8,3,7,15,3,32,False
22.89,58.94,960.23,2024,8,8,3,7,20,3,32,False
20.86,37.28,649.94,2024,8,8,3,7,25,3,32,False
22.92,62.69,825.61,2024,8,8,3,7,30,3,32,False
21.76,58.7,553.29,2024,8,8,3,7,35,3,32,False
27.09,48.66,978.04,2024,8,8,3,7,40,3,32,False
23.64,52.78,244.3,2024,8,8,3,7,45,3,32,False
26.34,54.94,728.17,2024,8,8,3,7,50,3,32,False
24.87,50.043729282057186,967.54,2024,8,8,3,7,55,3,32,False
20.13,68.75,777.83,2024,8,8,3,8,0,3,32,False
26.68,54.43,872.15,2024,8,8,3,8,5,3,32,False
18.87,52.29,369.66,2024,8,8,3,8,10,3,32,False
22.49,51.64,813.26,2024,8,8,3,8,15,3,32,False
20.39,69.15,343.93,2024,8,8,3,8,20,3,32,False
22.995822802039598,66.37,269.35,2024,8,8,3,8,25,3,32,False
21.0,39.93,210.22,2024,8,8,3,8,30,3,32,False
25.23,31.39,593.52,2024,8,8,3,8,35,3,32,False
27.37,60.56,469.8,2024,8,8,3,8,40,3,32,False
25.09,39.05,388.27,2024,8,8,3,8,45,3,32,False
21.55,35.7,550.4351789883675,2024,8,8,3,8,50,3,32,False
24.0,69.97,700.76,2024,8,8,3,8,55,3,32,False
26.89,46.12,378.91,2024,8,8,3,9,0,3,32,False
20.7,59.72,163.38,2024,8,8,3,9,5,3,32,False
19.18,42.73,631.32,2024,8,8,3,9,10,3,32,False
19.31,31.02,935.01,2024,8,8,3,9,15,3,32,False
22.95,39.19,601.86,2024,8,8,3,9,20,3,32,False
25.32,32.94,193.81,2024,8,8,3,9,25,3,32,False
24.57,34.95,302.76,2024,8,8,3,9,30,3,32,False
22.54,61.9,666.98,2024,8,8,3,9,35,3,32,False
25.29,67.05,511.53,2024,8,8,3,9,40,3,32,False
24.34,68.55,624.86,2024,8,8,3,9,45,3,32,False
24.28,45.93,927.47,2024,8,8,3,9,50,3,32,False
20.02,41.39,223.8,2024,8,8,3,9,55,3,32,False
21.13,61.78,454.26,2024,8,8,3,10,0,3,32,False
21.44,48.69,321.37,2024,8,8,3,10,5,3,32,False
26.08,62.87,745.43,2024,8,8,3,10,10,3,32,False
25.75,63.75,421.91,2024,8,8,3,10,15,3,32,False
20.53,68.5,765.03,2024,8,8,3,10,20,3,32,False
18.55,43.45,357.52,2024,8,8,3,10,25,3,32,False
25.68,41.08,842.42,2024,8,8,3,10,30,3,32,False
22.1,51.69,494.15,2024,8,8,3,10,35,3,32,False
20.2,49.46,908.16,2024,8,8,3,10,40,3,32,False
19.17,68.01,766.86,2024,8,8,3,10,45,3,32,False
18.13,43.24,884.28,2024,8,8,3,10,50,3,32,False
22.995822802039598,59.03,963.38,2024,8,8,3,10,55,3,32,False
21.4,44.39,953.23,2024,8,8,3,11,0,3,32,False
24.96,30.63,993.49,2024,8,8,3,11,5,3,32,False
22.995822802039598,32.86,120.99,2024,8,8,3,11,10,3,32,False
20.07,35.86,631.5,2024,8,8,3,11,15,3,32,False
20.43,46.3,278.35,2024,8,8,3,11,20,3,32,False
21.37,57.4,943.44,2024,8,8,3,11,25,3,32,False
22.66,45.04,874.59,2024,8,8,3,11,30,3,32,False
24.98,62.52,411.25,2024,8,8,3,11,35,3,32,False
21.52,67.65,206.13,2024,8,8,3,11,40,3,32,False
19.04,67.06,603.18,2024,8,8,3,11,45,3,32,False
25.3,31.02,717.5,2024,8,8,3,11,50,3,32,False
25.95,30.74,177.04,2024,8,8,3,11,55,3,32,False
20.48,60.49,830.51,2024,8,8,3,12,0,3,32,False
19.37,55.0,474.1,2024,8,8,3,12,5,3,32,False
23.28,42.29,967.57,2024,8,8,3,12,10,3,32,False
20.08,66.59,567.86,2024,8,8,3,12,15,3,32,False
21.74,31.91,543.73,2024,8,8,3,12,20,3,32,False
25.77,40.19,913.39,2024,8,8,3,12,25,3,32,False
20.2,40.69,785.09,2024,8,8,3,12,30,3,32,False
26.06,34.16,793.37,2024,8,8,3,12,35,3,32,False
24.74,52.55,679.96,2024,8,8,3,12,40,3,32,False
20.2,36.16,503.78,2024,8,8,3,12,45,3,32,False
23.26,56.42,695.27,2024,8,8,3,12,50,3,32,False
24.14,57.35,522.61,2024,8,8,3,12,55,3,32,False
20.0,55.91,716.06,2024,8,8,3,13,0,3,32,False
19.45,59.79,487.9,2024,8,8,3,13,5,3,32,False
23.31,69.78,349.18,2024,8,8,3,13,10,3,32,False
24.94,62.25,162.52,2024,8,8,3,13,15,3,32,False
22.65,48.37,293.71,2024,8,8,3,13,20,3,32,False
18.7,41.62,566.44,2024,8,8,3,13,25,3,32,False
27.25,38.73,804.85,2024,8,8,3,13,30,3,32,False
24.95,63.7,674.89,2024,8,8,3,13,35,3,32,False
24.21,61.34,155.16,2024,8,8,3,13,40,3,32,False
24.44,34.46,456.59,2024,8,8,3,13,45,3,32,False
21.99,67.73,616.9,2024,8,8,3,13,50,3,32,False
27.84,51.23,731.54,2024,8,8,3,13,55,3,32,False
19.33,34.71,564.78,2024,8,8,3,14,0,3,32,False
25.39,68.66,530.47,2024,8,8,3,14,5,3,32,False
22.21,46.69,106.9,2024,8,8,3,14,10,3,32,False
26.81,48.99,975.09,2024,8,8,3,14,15,3,32,False
25.17,57.67,841.81,2024,8,8,3,14,20,3,32,False
23.62,43.81,380.83,2024,8,8,3,14,25,3,32,False
27.38,31.66,605.37,2024,8,8,3,14,30,3,32,False
27.12,56.62,940.11,2024,8,8,3,14,35,3,32,False
18.52,44.36,675.13,2024,8,8,3,14,40,3,32,False
19.93,55.25,798.55,2024,8,8,3,14,45,3,32,False
24.76,60.72,901.38,2024,8,8,3,14,50,3,32,False
27.22,31.31,325.04,2024,8,8,3,14,55,3,32,False
22.3,55.87,855.42,2024,8,8,3,15,0,3,32,False
22.995822802039598,63.1,379.79,2024,8,8,3,15,5,3,32,False
24.43,30.5,733.43,2024,8,8,3,15,10,3,32,False
19.95,42.91,364.18,2024,8,8,3,15,15,3,32,False
23.52,57.59,772.84,2024,8,8,3,15,20,3,32,False
21.85,63.66,719.05,2024,8,8,3,15,25,3,32,False
23.58,57.79,286.73,2024,8,8,3,15,30,3,32,False
27.32,63.18,837.3,2024,8,8,3,15,35,3,32,False
22.86,64.03,595.23,2024,8,8,3,15,40,3,32,False
22.995822802039598,61.72,853.4,2024,8,8,3,15,45,3,32,False
23.81,42.78,473.23,2024,8,8,3,15,50,3,32,False
21.26,39.65,119.05,2024,8,8,3,15,55,3,32,False
25.78,49.21,733.39,2024,8,8,3,16,0,3,32,False
22.7,52.95,618.03,2024,8,8,3,16,5,3,32,False
25.41,31.21,328.52,2024,8,8,3,16,10,3,32,False
27.09,66.31,382.47,2024,8,8,3,16,15,3,32,False
21.62,44.91,807.9,2024,8,8,3,16,20,3,32,False
27.89,36.46,447.53,2024,8,8,3,16,25,3,32,False
19.5,38.38,162.88,2024,8,8,3,16,30,3,32,False
24.44,42.4,861.93,2024,8,8,3,16,35,3,32,False
18.35,44.43,373.76,2024,8,8,3,16,40,3,32,False
20.13,66.55,576.09,2024,8,8,3,16,45,3,32,False
24.34,44.17,252.2,2024,8,8,3,16,50,3,32,False
18.46,39.33,387.54,2024,8,8,3,16,55,3,32,False
19.02,45.47,599.72,2024,8,8,3,17,0,3,32,False
20.91,37.11,180.96,2024,8,8,3,17,5,3,32,False
23.76,49.43,388.27,2024,8,8,3,17,10,3,32,False
18.16,67.16,550.4351789883675,2024,8,8,3,17,15,3,32,False
22.82,59.92,937.47,2024,8,8,3,17,20,3,32,False
24.26,65.58,184.52,2024,8,8,3,17,25,3,32,False
22.03,69.12,567.04,2024,8,8,3,17,30,3,32,False
18.68,45.35,856.34,2024,8,8,3,17,35,3,32,False
24.11,37.24,417.93,2024,8,8,3,17,40,3,32,False
24.06,56.1,227.67,2024,8,8,3,17,45,3,32,False
23.06,56.77,160.52,2024,8,8,3,17,50,3,32,False
24.93,55.8,326.57,2024,8,8,3,17,55,3,32,False
20.08,60.7,333.4,2024,8,8,3,18,0,3,32,False
24.79,38.09,979.47,2024,8,8,3,18,5,3,32,False
19.61,30.52,385.57,2024,8,8,3,18,10,3,32,False
21.93,50.02,699.19,2024,8,8,3,18,15,3,32,False
18.68,35.88,504.21,2024,8,8,3,18,20,3,32,False
26.19,31.12,704.04,2024,8,8,3,18,25,3,32,False
23.38,48.37,408.99,2024,8,8,3,18,30,3,32,False
27.71,57.16,394.9,2024,8,8,3,18,35,3,32,False
27.42,51.51,927.42,2024,8,8,3,18,40,3,32,False
27.99,31.26,892.54,2024,8,8,3,18,45,3,32,False
19.01,37.77,216.61,2024,8,8,3,18,50,3,32,False
24.07,47.18,575.2,2024,8,8,3,18,55,3,32,False
22.08,62.65,130.44,2024,8,8,3,19,0,3,32,False
23.33,41.82,567.92,2024,8,8,3,19,5,3,32,False
21.09,64.22,208.96,2024,8,8,3,19,10,3,32,False
18.48,63.48,275.59,2024,8,8,3,19,15,3,32,False
25.08,54.99,492.66,2024,8,8,3,19,20,3,32,False
27.66,63.82,218.38,2024,8,8,3,19,25,3,32,False
23.32,56.24,447.1,2024,8,8,3,19,30,3,32,False
21.3,37.56,381.15,2024,8,8,3,19,35,3,32,False
27.38,30.47,396.58,2024,8,8,3,19,40,3,32,False
21.65,53.85,616.08,2024,8,8,3,19,45,3,32,False
27.15,38.22,764.98,2024,8,8,3,19,50,3,32,False
26.56,54.41,550.4351789883675,2024,8,8,3,19,55,3,32,False
23.29,38.71,211.68,2024,8,8,3,20,0,3,32,False
24.77,35.09,889.58,2024,8,8,3,20,5,3,32,False
22.995822802039598,46.84,747.13,2024,8,8,3,20,10,3,32,False
24.41,59.96,648.99,2024,8,8,3,20,15,3,32,False
19.61,39.43,539.61,2024,8,8,3,20,20,3,32,False
24.93,63.55,466.17,2024,8,8,3,20,25,3,32,False
18.03,65.71,112.01,2024,8,8,3,20,30,3,32,False
25.1,40.24,607.85,2024,8,8,3,20,35,3,32,False
23.55,40.37,498.92,2024,8,8,3,20,40,3,32,False
20.6,44.26,424.21,2024,8,8,3,20,45,3,32,False
26.04,58.48,548.02,2024,8,8,3,20,50,3,32,False
22.05,34.91,592.55,2024,8,8,3,20,55,3,32,False
22.86,61.77,717.64,2024,8,8,3,21,0,3,32,False
18.28,50.67,631.52,2024,8,8,3,21,5,3,32,False
22.01,53.92,322.18,2024,8,8,3,21,10,3,32,False
19.67,62.57,254.52,2024,8,8,3,21,15,3,32,False
20.76,34.03,691.94,2024,8,8,3,21,20,3,32,False
20.52,64.64,802.41,2024,8,8,3,21,25,3,32,False
18.46,67.72,353.97,2024,8,8,3,21,30,3,32,False
22.6,57.43,545.02,2024,8,8,3,21,35,3,32,False
23.23,60.75,134.61,2024,8,8,3,21,40,3,32,False
23.71,35.13,550.4351789883675,2024,8,8,3,21,45,3,32,False
22.62,50.7,683.23,2024,8,8,3,21,50,3,32,False
26.7,39.95,685.73,2024,8,8,3,21,55,3,32,False
18.38,61.74,577.83,2024,8,8,3,22,0,3,32,False
24.14,61.75,252.23,2024,8,8,3,22,5,3,32,False
26.66,45.23,654.12,2024,8,8,3,22,10,3,32,False
18.41,58.52,894.58,2024,8,8,3,22,15,3,32,False
22.96,50.83,689.48,2024,8,8,3,22,20,3,32,False
23.89,50.51,858.3,2024,8,8,3,22,25,3,32,False
19.91,56.71,252.6,2024,8,8,3,22,30,3,32,False
20.53,53.44,192.79,2024,8,8,3,22,35,3,32,False
25.86,36.66,403.67,2024,8,8,3,22,40,3,32,False
23.67,54.89,337.21,2024,8,8,3,22,45,3,32,False
21.16,47.17,576.83,2024,8,8,3,22,50,3,32,False
25.65,48.02,344.45,2024,8,8,3,22,55,3,32,False
25.47,61.92,158.88,2024,8,8,3,23,0,3,32,False
21.45,60.07,305.09,2024,8,8,3,23,5,3,32,False
22.89,58.74,385.2,2024,8,8,3,23,10,3,32,False
24.65,63.47,755.8,2024,8,8,3,23,15,3,32,False
21.43,37.95,669.75,2024,8,8,3,23,20,3,32,False
24.29,49.98,597.6,2024,8,8,3,23,25,3,32,False
20.51,68.42,191.85,2024,8,8,3,23,30,3,32,False
20.92,34.04,394.38,2024,8,8,3,23,35,3,32,False
22.995822802039598,67.48,368.37,2024,8,8,3,23,40,3,32,False
27.36,35.79,561.63,2024,8,8,3,23,45,3,32,False
26.34,31.64,550.4351789883675,2024,8,8,3,23,50,3,32,False
23.65,37.73,824.98,2024,8,8,3,23,55,3,32,False
23.64,48.04,390.75,2024,8,9,4,0,0,3,32,False
18.56,40.84,675.77,2024,8,9,4,0,5,3,32,False
24.5,48.11,550.4351789883675,2024,8,9,4,0,10,3,32,False
21.28,48.86,400.44,2024,8,9,4,0,15,3,32,False
24.12,69.69,763.48,2024,8,9,4,0,20,3,32,False
26.4,52.12,294.6,2024,8,9,4,0,25,3,32,False
18.45,60.76,576.23,2024,8,9,4,0,30,3,32,False
24.07,33.73,670.22,2024,8,9,4,0,35,3,32,False
23.64,54.1,418.02,2024,8,9,4,0,40,3,32,False
20.07,41.08,389.9,2024,8,9,4,0,45,3,32,False
24.46,40.54,235.39,2024,8,9,4,0,50,3,32,False
23.55,69.8,663.33,2024,8,9,4,0,55,3,32,False
25.67,42.54,544.48,2024,8,9,4,1,0,3,32,False
19.11,64.86,101.72,2024,8,9,4,1,5,3,32,False
22.44,48.44,112.56,2024,8,9,4,1,10,3,32,False
27.98,45.25,523.46,2024,8,9,4,1,15,3,32,False
24.89,35.64,235.01,2024,8,9,4,1,20,3,32,False
24.84,56.52,987.02,2024,8,9,4,1,25,3,32,False
21.18,51.38,313.3,2024,8,9,4,1,30,3,32,False
